node_idx,x,y,elevation,flow_accumulation,mean_depth,max_depth
2747,802126.56,348832.44,345.40622,2.0,0.08728916,0.2736206
2001,803226.56,349307.44,325.66083,6.0,0.08708358,0.49057007
3469,803726.94,349865.12,328.07742,1.0,0.08707911,0.3088684
3385,802976.8,350013.03,300.16995,1.0,0.08705928,0.25042725
2030,802026.56,349282.44,350.52686,2.0,0.08705666,0.3083191
175,803301.56,350207.44,319.1726,1.0,0.08703249,0.25906372
3591,802492.5,349233.03,315.4447,2.0,0.086739846,0.39178467
1882,803501.56,349357.44,329.8827,4.0,0.08671905,0.27929688
2944,802556.44,349765.16,301.87985,5.0,0.08668526,0.30361938
2044,802701.56,349282.44,324.1157,1.0,0.08660952,0.2553711
465,802651.56,349932.44,299.0738,1.0,0.08660007,0.36987305
658,802801.56,349832.44,308.5043,1.0,0.086527444,0.22885132
3216,802742.75,349532.94,318.19244,1.0,0.08647963,0.37527466
2006,803351.56,349307.44,327.5705,3.0,0.086420536,0.27105713
461,802551.56,349932.44,299.08273,1.0,0.086376294,0.8066101
3227,802678.56,349340.9,321.28177,5.0,0.086283796,0.1614685
464,802626.56,349932.44,299.13913,1.0,0.086250395,0.32214355
2551,802751.56,349057.44,332.56845,1.0,0.08620575,0.37145996
3282,803037.94,350081.8,302.07062,1.0,0.08617679,0.27438354
3229,802652.1,349311.75,320.8107,1.0,0.086156145,0.26831055
1350,801876.56,349532.44,338.45914,1.0,0.08611711,0.30786133
3289,803178.44,350084.12,309.4447,1.0,0.08608796,0.22531128
2963,802571.7,349752.2,302.66226,1.0,0.08608386,0.32699585
1949,803526.56,349332.44,331.17303,1.0,0.08607211,0.2946167
1652,802826.56,349432.44,319.5642,1.0,0.086061165,0.3449707
653,802551.56,349832.44,300.79062,5.0,0.085909426,0.3210144
3364,803389.0,350010.62,320.72064,1.0,0.08589751,0.35824585
97,802851.56,350257.44,309.40692,2.0,0.08589446,0.29486084
839,802451.56,349732.44,301.72168,1.0,0.0856662,0.5595398
2126,803201.56,349257.44,326.1156,1.0,0.08555365,0.2796631
2337,802701.56,349157.44,325.382,7.0,0.08554756,0.25289917
2304,803301.56,349182.44,329.0784,1.0,0.085546285,0.25073242
2250,803376.56,349207.44,330.12628,1.0,0.085535124,0.29858398
2479,802026.56,349082.44,355.13495,4.0,0.08551685,0.29714966
3022,801932.06,349168.62,357.09882,1.0,0.08549968,0.16937256
412,802351.56,349957.44,311.23425,1.0,0.08541137,0.39434814
2557,802051.56,349032.44,353.2466,1.0,0.08537794,0.36486816
2368,801976.56,349132.44,356.8467,2.0,0.085343696,0.18426514
604,802576.56,349857.44,300.5313,1.0,0.0853365,0.29953003
2306,803351.56,349182.44,329.99756,1.0,0.08529033,0.29449463
2193,803376.56,349232.44,329.74423,1.0,0.08525616,0.29052734
2588,802151.56,349007.44,334.71875,1.0,0.08521102,0.23077393
3467,803698.6,349893.03,327.09003,1.0,0.085145935,0.29803467
2925,802201.56,348557.44,347.09375,2.0,0.085113145,0.31378174
585,803476.56,349882.44,307.9819,2.0,0.0851068,0.30004883
2945,802568.8,349779.72,301.88065,7.0,0.085106224,0.31262207
3506,803528.5,349996.84,323.32315,2.0,0.08508871,0.31259155
2894,802101.56,348632.44,347.08102,2.0,0.085061006,0.3010254
1240,802851.56,349582.44,318.966,2.0,0.08491221,0.28677368
32,803051.56,350332.44,327.34665,1.0,0.084897384,0.3081665
340,803551.56,350082.44,327.08572,1.0,0.084783286,0.3151245
2192,803351.56,349232.44,329.1523,1.0,0.08473792,0.27215576
1980,802701.56,349307.44,324.11478,1.0,0.084687166,0.22232056
2251,803401.56,349207.44,330.7317,3.0,0.084628426,0.30010986
2129,803276.56,349257.44,327.3225,1.0,0.08447525,0.30789185
1965,802001.56,349307.44,349.88428,1.0,0.08444724,0.2753296
3117,802706.7,349343.06,322.44995,1.0,0.08435207,0.3040161
1573,802501.56,349457.44,307.88034,1.0,0.084332734,0.29660034
2538,802301.56,349057.44,326.11215,1.0,0.08430749,0.26071167
2789,802101.56,348782.44,345.65625,1.0,0.0842556,0.26467896
19,803176.56,350357.44,327.57843,1.0,0.08422126,0.27716064
2293,803026.56,349182.44,326.18314,1.0,0.08418842,0.27267456
2171,802826.56,349232.44,324.87244,1.0,0.08402881,0.27404785
2066,803251.56,349282.44,326.86432,2.0,0.084027775,0.36569214
2238,803076.56,349207.44,326.1248,1.0,0.08397566,0.29544067
3302,803437.25,350065.34,322.118,1.0,0.083961494,0.2732849
1877,803376.56,349357.44,326.8589,1.0,0.083954014,0.38671875
199,803076.56,350182.44,308.87616,1.0,0.083952785,0.3624878
3360,803465.94,349998.56,321.96567,2.0,0.08390249,0.23764038
67,803376.56,350307.44,329.86954,2.0,0.08379477,0.3192749
3507,803509.56,350004.56,322.95108,2.0,0.08378682,0.27120972
1443,802676.56,349507.44,320.56287,1.0,0.08377354,0.31744385
665,803126.56,349832.44,302.98666,1.0,0.083765164,0.33724976
2408,803101.56,349132.44,327.79343,1.0,0.08373162,0.28042603
2305,803326.56,349182.44,329.6584,1.0,0.083638996,0.2798462
2564,802226.56,349032.44,331.98145,1.0,0.083581656,0.3640747
249,803476.56,350157.44,327.50525,1.0,0.08355807,0.2819519
125,802826.56,350232.44,309.0746,1.0,0.08354585,0.27423096
2898,802201.56,348632.44,346.02304,2.0,0.08353065,0.27679443
182,803476.56,350207.44,328.45963,1.0,0.08349725,0.2920227
560,802851.56,349882.44,298.9152,2.0,0.083480455,0.5644226
224,802851.56,350157.44,306.4654,1.0,0.08345129,0.41488647
1646,802601.56,349432.44,322.00766,1.0,0.083366014,0.30108643
361,802776.56,350032.44,299.25693,1.0,0.08336482,0.23248291
3092,802590.75,349774.03,303.52103,1.0,0.08336224,0.2739563
2259,802051.56,349182.44,353.07254,1.0,0.08321378,0.2750244
2348,802976.56,349157.44,326.51688,1.0,0.083194226,0.26116943
96,802826.56,350257.44,309.4073,2.0,0.083151616,0.2807312
3060,802545.44,349249.12,316.18533,1.0,0.08313705,0.30307007
2908,802151.56,348607.44,347.05835,1.0,0.083065994,0.25683594
376,802376.56,349982.44,309.73514,1.0,0.08306259,0.33477783
2303,803276.56,349182.44,328.81235,1.0,0.08303486,0.30044556
3510,803450.94,350022.44,321.77948,2.0,0.082971655,0.26989746
1277,803776.56,349582.44,333.87958,2.0,0.08295223,0.22988892
1081,802001.56,349632.44,336.1999,1.0,0.082913466,0.26480103
3491,803759.06,349805.5,330.60965,2.0,0.0828553,0.3081665
2121,803076.56,349257.44,325.05087,1.0,0.082838096,0.23348999
1198,803426.56,349607.44,326.89423,1.0,0.08271901,0.2642212
3112,802755.5,349432.84,321.4041,1.0,0.08271538,0.3025818
3493,803730.7,349833.4,329.15454,2.0,0.08267534,0.28588867
240,803251.56,350157.44,317.52792,1.0,0.082666464,0.37979126
1037,802801.56,349657.44,320.72662,1.0,0.08265844,0.30856323
2749,802176.56,348832.44,344.49747,1.0,0.08242487,0.30899048
45,803376.56,350332.44,330.3842,1.0,0.08242221,0.29315186
1070,803626.56,349657.44,324.4699,1.0,0.082377,0.336792
2605,802701.56,349007.44,335.13477,22.0,0.08221834,0.2883911
2292,803001.56,349182.44,326.01083,1.0,0.08220017,0.2809143
3111,802758.94,349454.12,320.64316,1.0,0.082077,0.33966064
7,803226.56,350382.44,327.20645,2.0,0.08191036,0.2979126
2026,801926.56,349282.44,357.67053,1.0,0.08184169,0.26098633
2172,802851.56,349232.44,324.87286,1.0,0.081832774,0.26220703
2885,802251.56,348657.44,344.7961,1.0,0.081817806,0.2480774
383,802551.56,349982.44,294.0495,2.0,0.0818021,1.2212219
1509,802626.56,349482.44,321.08923,3.0,0.081695154,0.31658936
3405,802648.5,349811.62,302.84027,1.0,0.08164713,0.29049683
3496,803688.1,349875.28,327.06088,1.0,0.0814953,0.29440308
970,802851.56,349682.44,320.3504,1.0,0.0814867,0.31158447
1337,803551.56,349557.44,327.25278,1.0,0.08136902,0.30963135
1263,803426.56,349582.44,326.33057,2.0,0.08124332,0.23355103
2409,803126.56,349132.44,328.14694,1.0,0.08115799,0.27474976
2347,802951.56,349157.44,326.3033,1.0,0.08114291,0.33718872
1039,802851.56,349657.44,320.3504,2.0,0.08109197,0.30917358
2421,801951.56,349107.44,356.00732,4.0,0.08108568,0.24404907
3466,803684.44,349907.0,326.45926,1.0,0.0810518,0.28457642
3342,803745.0,349791.25,330.30637,1.0,0.08102764,0.2833557
1130,803426.56,349632.44,327.0996,14.0,0.0810156,0.22232056
1192,803276.56,349607.44,308.6588,1.0,0.08097428,0.430542
1582,802826.56,349457.44,319.4625,1.0,0.08095628,0.30944824
3310,803589.94,350011.47,324.5953,1.0,0.08095058,0.26239014
2425,802051.56,349107.44,354.4138,1.0,0.08086597,0.29611206
1000,803601.56,349682.44,322.73267,3.0,0.08084272,0.34918213
2410,803151.56,349132.44,328.4686,1.0,0.08082049,0.26031494
2478,802001.56,349082.44,356.51553,1.0,0.080752864,0.28677368
2124,803151.56,349257.44,325.81293,1.0,0.08073978,0.26107788
3089,802597.2,349717.56,304.67957,1.0,0.08070777,0.3602295
2445,802651.56,349107.44,325.11954,1.0,0.08070759,0.2886963
1797,803051.56,349382.44,320.6428,1.0,0.08061221,0.3297119
1539,803476.56,349482.44,325.45526,1.0,0.08057936,0.37539673
2297,803126.56,349182.44,326.97916,1.0,0.080575064,0.28372192
2248,803326.56,349207.44,329.24637,2.0,0.08052363,0.2940979
1931,803076.56,349332.44,321.1472,2.0,0.08051738,0.33654785
2296,803101.56,349182.44,326.68134,1.0,0.08050242,0.23861694
819,803701.56,349757.44,329.2975,2.0,0.08045775,0.29559326
3228,802665.56,349326.25,321.15195,2.0,0.080436446,0.24533081
2506,802826.56,349082.44,329.0988,1.0,0.080395356,0.30807495
44,803351.56,350332.44,329.64005,1.0,0.08037709,0.30575562
2122,803101.56,349257.44,325.22513,1.0,0.080331594,0.22595215
3559,801975.56,349597.5,335.84375,1.0,0.080102324,0.29421997
1864,803051.56,349357.44,321.5151,1.0,0.080039345,0.36151123
701,802551.56,349807.44,301.28372,1.0,0.08001443,0.37548828
1951,803576.56,349332.44,331.40466,1.0,0.07998597,0.30007935
2630,802001.56,348957.44,354.7301,1.0,0.07986818,0.25500488
3257,802603.8,349851.56,301.26062,1.0,0.07985442,0.34735107
2870,802276.56,348682.44,343.85583,1.0,0.07981921,0.26190186
2673,802001.56,348907.44,347.55612,1.0,0.07976995,0.26358032
2177,802976.56,349232.44,324.68237,1.0,0.079765566,0.30545044
1176,802876.56,349607.44,318.3661,7.0,0.0797164,0.31661987
1943,803376.56,349332.44,327.682,1.0,0.07971454,0.28857422
2869,802251.56,348682.44,344.15356,4.0,0.07970792,0.25238037
2252,803426.56,349207.44,331.8517,1.0,0.079706065,0.29351807
603,802551.56,349857.44,300.31482,1.0,0.07967626,0.32476807
1080,801976.56,349632.44,337.101,1.0,0.07960772,0.2803955
2880,802126.56,348657.44,345.98486,1.0,0.07959402,0.2741394
2239,803101.56,349207.44,326.2884,1.0,0.07955106,0.2526245
215,803476.56,350182.44,328.06107,1.0,0.07953508,0.27023315
3175,802614.56,349293.62,319.88937,1.0,0.07945104,0.2736206
1417,801851.56,349507.44,339.375,1.0,0.07944411,0.30563354
2915,802101.56,348582.44,347.9032,2.0,0.07942973,0.2211914
2240,803126.56,349207.44,326.47003,1.0,0.079390176,0.250885
3312,803624.6,349989.12,325.41312,1.0,0.07932629,0.24365234
2299,803176.56,349182.44,327.40002,1.0,0.07930574,0.25506592
390,802951.56,349982.44,300.62265,1.0,0.079280205,0.25656128
2242,803176.56,349207.44,326.89276,3.0,0.0792421,0.25860596
1595,803151.56,349457.44,309.88492,1.0,0.079197995,0.46453857
2308,803401.56,349182.44,331.1468,2.0,0.079171926,0.27575684
2667,802501.56,348932.44,323.22604,6.0,0.07917022,0.32247925
2241,803151.56,349207.44,326.67224,1.0,0.07910497,0.2534485
3077,802707.94,349521.75,318.4981,1.0,0.07907015,0.32250977
509,802626.56,349907.44,299.95486,1.0,0.07895875,0.28948975
2354,803126.56,349157.44,327.44955,1.0,0.078952454,0.26766968
2917,802151.56,348582.44,347.66483,1.0,0.07884847,0.19900513
2900,802251.56,348632.44,345.43732,1.0,0.07883516,0.2670288
2204,801926.56,349207.44,357.78503,1.0,0.07875645,0.2536621
1074,803726.56,349657.44,333.22723,4.0,0.078744166,0.45843506
1653,802851.56,349432.44,318.86102,1.0,0.078481145,0.2543335
1401,803451.56,349532.44,325.1746,1.0,0.078433156,0.447937
3054,802468.3,349157.22,316.5097,1.0,0.07838371,0.3178711
2182,803101.56,349232.44,325.8125,1.0,0.07826177,0.2781067
3663,802430.4,349277.3,315.30792,1.0,0.07825854,0.39022827
3262,802675.1,349922.44,299.14032,1.0,0.07819091,0.32196045
2365,803401.56,349157.44,331.60092,2.0,0.07818609,0.2702942
2231,802901.56,349207.44,325.28732,2.0,0.07806982,0.24499512
3230,802638.5,349297.22,320.39673,3.0,0.07803627,0.24429321
3386,802957.8,350007.2,300.01126,1.0,0.07801974,0.30047607
2074,803451.56,349282.44,330.6842,4.0,0.07795458,0.27111816
2123,803126.56,349257.44,325.5433,1.0,0.07791476,0.24609375
1269,803576.56,349582.44,327.07175,1.0,0.077817,0.27529907
503,802476.56,349907.44,299.88174,1.0,0.07779219,0.5001221
17,803126.56,350357.44,328.42426,1.0,0.077758595,0.2854004
706,802776.56,349807.44,308.67523,1.0,0.07775137,0.27008057
1239,802826.56,349582.44,319.9275,1.0,0.077596605,0.24801636
2452,802826.56,349107.44,326.58118,1.0,0.07747264,0.28237915
602,802526.56,349857.44,299.5971,4.0,0.07738973,0.878479
3070,802679.44,349395.88,321.158,4.0,0.07734087,0.19393921
3475,803812.06,349781.44,332.574,1.0,0.077269726,0.28259277
2826,802051.56,348732.44,346.3125,1.0,0.077268094,0.25997925
368,802501.56,350007.44,294.19382,1.0,0.07725245,1.2957458
2346,802926.56,349157.44,326.29373,1.0,0.077213734,0.2755127
423,802626.56,349957.44,298.4575,1.0,0.07707527,0.5066223
2921,802251.56,348582.44,345.55093,1.0,0.077043645,0.28964233
744,802451.56,349782.44,302.1039,1.0,0.07694732,0.27175903
2787,802051.56,348782.44,346.315,1.0,0.076936364,0.24612427
2830,802151.56,348732.44,344.56512,1.0,0.07692591,0.27172852
2525,801976.56,349057.44,356.0961,1.0,0.07683687,0.2901001
2470,803276.56,349107.44,330.003,9.0,0.07676618,0.2849121
2903,802026.56,348607.44,348.6467,2.0,0.0767372,0.25448608
3345,803702.5,349833.1,328.3432,1.0,0.07672208,0.33761597
2746,802101.56,348832.44,346.13382,1.0,0.076700576,0.24627686
2194,803401.56,349232.44,330.41287,1.0,0.0766602,0.26312256
3503,803582.7,349969.34,324.40775,5.0,0.07663762,0.3053589
3283,803057.75,350083.66,302.51224,1.0,0.07657487,0.2593689
3468,803712.75,349879.1,327.44757,1.0,0.07652509,0.27478027
2899,802226.56,348632.44,345.7176,1.0,0.076408654,0.2614746
3600,802336.7,349283.5,316.42798,1.0,0.07640084,0.26916504
3113,802749.7,349413.1,322.1813,1.0,0.076348245,0.29467773
2137,803476.56,349257.44,332.3698,1.0,0.07634541,0.26861572
2720,802026.56,348857.44,347.03748,1.0,0.07633404,0.21331787
3081,802690.44,349594.1,314.845,1.0,0.07630586,0.28338623
1404,803526.56,349532.44,326.80905,4.0,0.07616763,0.27301025
2178,803001.56,349232.44,324.89023,1.0,0.07616119,0.25561523
3474,803797.9,349795.38,331.8787,1.0,0.07614631,0.2770996
3465,803670.25,349920.84,326.0794,1.0,0.076111875,0.24389648
2050,802851.56,349282.44,323.84912,1.0,0.07602174,0.25323486
80,803076.56,350282.44,325.23862,1.0,0.0760015,0.24118042
1374,802676.56,349532.44,320.2933,1.0,0.07597943,0.27389526
1411,803701.56,349532.44,331.3492,1.0,0.07580983,0.22103882
3322,803769.4,349851.5,329.96472,1.0,0.07579812,0.2437439
2353,803101.56,349157.44,327.1859,1.0,0.075727835,0.23254395
1175,802851.56,349607.44,319.34293,1.0,0.07566438,0.25787354
3343,803730.8,349805.2,329.82013,6.0,0.0755707,0.26657104
2890,802001.56,348632.44,349.26855,1.0,0.07556889,0.20843506
2928,802201.56,348532.44,347.11853,1.0,0.07555685,0.33947754
1540,803501.56,349482.44,325.86453,3.0,0.07550984,0.21627808
3358,803502.56,349985.84,322.9587,2.0,0.07550091,0.24645996
2527,802026.56,349057.44,355.1483,1.0,0.07541782,0.28933716
450,803476.56,349957.44,322.49213,9.0,0.07541289,0.36044312
1332,803426.56,349557.44,326.14667,1.0,0.07536118,0.26531982
2807,802051.56,348757.44,346.315,1.0,0.0753207,0.23596191
1942,803351.56,349332.44,327.16937,1.0,0.075294636,0.2819519
1309,802851.56,349557.44,318.59708,1.0,0.075226754,0.26391602
3504,803565.2,349979.34,324.01514,1.0,0.075224936,0.3170166
3150,802271.5,348934.1,321.71912,2.0,0.07517723,0.2814026
1276,803751.56,349582.44,333.87488,5.0,0.07516503,0.2319336
1097,802401.56,349632.44,302.473,1.0,0.0751541,0.32995605
2579,802726.56,349032.44,334.4678,2.0,0.075130776,0.24969482
1199,803451.56,349607.44,325.94144,2.0,0.07510175,0.20678711
2767,802076.56,348807.44,346.27054,4.0,0.0749868,0.2699585
2118,803001.56,349257.44,324.5014,1.0,0.07495183,0.20916748
2112,802851.56,349257.44,324.24127,2.0,0.07495045,0.24002075
876,803701.56,349732.44,329.09045,1.0,0.074899495,0.43188477
1625,801876.56,349432.44,339.70047,2.0,0.0748641,0.27435303
1307,802801.56,349557.44,320.4375,1.0,0.07472682,0.36068726
1348,801826.56,349532.44,339.3125,1.0,0.07470178,0.28860474
743,802426.56,349782.44,302.70407,1.0,0.07463374,0.27679443
2868,802226.56,348682.44,344.51337,1.0,0.07459915,0.22814941
2402,802951.56,349132.44,327.07895,4.0,0.074551225,0.22583008
2350,803026.56,349157.44,326.809,1.0,0.074510105,0.2532959
2136,803451.56,349257.44,331.8457,2.0,0.07448991,0.24713135
2811,802151.56,348757.44,344.5944,2.0,0.07448586,0.27005005
1786,802776.56,349382.44,322.56955,1.0,0.074470505,0.3230896
1334,803476.56,349557.44,325.20383,5.0,0.07432959,0.43832397
1419,801901.56,349507.44,338.86383,1.0,0.07425829,0.27999878
2926,802226.56,348557.44,346.3335,2.0,0.074199535,0.28399658
2748,802151.56,348832.44,344.90756,1.0,0.07418444,0.28997803
1304,802626.56,349557.44,319.37222,2.0,0.07410287,0.3103943
2893,802076.56,348632.44,348.33847,1.0,0.07401002,0.27841187
2886,802276.56,348657.44,344.59424,1.0,0.07387472,0.25759888
2723,802101.56,348857.44,346.2567,1.0,0.073844105,0.22335815
2049,802826.56,349282.44,323.85187,1.0,0.07383711,0.25424194
2901,802276.56,348632.44,345.17862,1.0,0.07383686,0.2456665
3235,802570.4,349224.4,316.90625,3.0,0.07383595,0.19726562
820,803726.56,349757.44,329.64633,1.0,0.07383075,0.252594
1338,803576.56,349557.44,327.39273,1.0,0.07379183,0.26379395
3354,803572.5,349952.1,324.41745,15.0,0.07378794,0.38705444
2234,802976.56,349207.44,325.1589,1.0,0.073766015,0.30822754
2895,802126.56,348632.44,346.7251,1.0,0.07371223,0.2671814
3107,802762.56,349535.5,318.52765,1.0,0.073684804,0.26364136
3062,802572.7,349278.3,316.43774,1.0,0.07360418,0.23867798
3214,802736.75,349571.75,316.55185,1.0,0.073477715,0.3262329
2288,802901.56,349182.44,325.82983,1.0,0.0734583,0.22564697
2253,803451.56,349207.44,332.46017,3.0,0.07338629,0.21310425
3505,803546.75,349988.66,323.64975,1.0,0.073364854,0.30499268
1148,802001.56,349607.44,335.96353,1.0,0.07335514,0.27215576
1510,802651.56,349482.44,321.37656,1.0,0.07325856,0.21234131
643,802301.56,349832.44,319.10794,1.0,0.073156476,0.3373413
1901,802026.56,349332.44,349.3257,1.0,0.07304825,0.29367065
906,802876.56,349707.44,319.89398,1.0,0.072984725,0.26052856
3363,803408.75,350008.56,321.14392,1.0,0.07294135,0.3225708
1623,801826.56,349432.44,339.59225,1.0,0.0729383,0.2468872
3492,803744.9,349819.47,329.82013,2.0,0.072937705,0.26306152
1137,803601.56,349632.44,327.96188,1.0,0.0728691,0.25646973
3307,803534.75,350037.6,323.48,6.0,0.072845705,0.25027466
1626,801901.56,349432.44,340.218,4.0,0.072819404,0.26397705
2111,802826.56,349257.44,324.24606,1.0,0.07281698,0.24401855
2881,802151.56,348657.44,345.4811,1.0,0.07279806,0.22891235
1500,802401.56,349482.44,307.59375,2.0,0.072784,0.3694458
2385,802401.56,349132.44,318.0625,1.0,0.072706155,0.27792358
2911,802226.56,348607.44,346.146,1.0,0.07270465,0.25152588
105,803051.56,350257.44,323.36542,1.0,0.07267802,0.2991333
3023,801953.4,349184.72,356.65482,3.0,0.072671466,0.2402649
3473,803783.7,349809.3,331.30893,1.0,0.07254125,0.2607727
71,802851.56,350282.44,310.12833,1.0,0.072527945,0.29971313
2258,801901.56,349182.44,357.56848,1.0,0.072443575,0.24972534
2361,803301.56,349157.44,329.67792,1.0,0.0724305,0.25323486
3488,803801.56,349763.66,332.5961,1.0,0.0723219,0.26412964
3318,803712.6,349907.3,327.29755,1.0,0.07229768,0.23016357
3340,803773.4,349763.34,332.07062,1.0,0.07226076,0.28466797
1013,802026.56,349657.44,336.56348,1.0,0.07220838,0.2406311
2042,802501.56,349282.44,315.66525,1.0,0.07210717,0.26766968
346,802751.56,350057.44,299.23898,1.0,0.07208874,0.24050903
3344,803716.7,349819.16,329.17557,1.0,0.0719477,0.30767822
2009,803426.56,349307.44,329.3125,2.0,0.071928315,0.2397461
2897,802176.56,348632.44,346.18344,1.0,0.07187594,0.21530151
281,803401.56,350132.44,324.97937,1.0,0.071738936,0.20568848
1953,801701.56,349307.44,357.2964,3.0,0.071735,0.25665283
2454,802876.56,349107.44,328.3376,1.0,0.07163983,0.25491333
2676,802076.56,348907.44,346.87027,3.0,0.07161943,0.26376343
2852,802251.56,348707.44,343.5083,1.0,0.071534865,0.20523071
1437,802526.56,349507.44,308.3125,1.0,0.071521066,0.24401855
3400,802718.25,349880.44,299.1367,1.0,0.071520284,0.335083
3277,802938.5,350064.03,300.2485,1.0,0.071455956,0.31027222
56,803101.56,350307.44,326.68506,1.0,0.071367435,0.24221802
180,803426.56,350207.44,325.418,2.0,0.07135081,0.25653076
2907,802126.56,348607.44,347.5082,1.0,0.071341105,0.24130249
3166,802496.4,349159.78,316.3797,1.0,0.07129587,0.28619385
2802,802426.56,348782.44,331.61423,1.0,0.0712945,0.34625244
3187,802727.25,349501.25,319.23108,1.0,0.07128955,0.26400757
1918,802751.56,349332.44,323.486,2.0,0.07125928,0.300354
2883,802201.56,348657.44,345.30768,1.0,0.07108165,0.25689697
3109,802761.8,349493.84,320.08707,1.0,0.07106083,0.23199463
1207,803651.56,349607.44,329.40768,1.0,0.07105053,0.243927
1475,803576.56,349507.44,326.93347,1.0,0.07103642,0.21121216
407,803376.56,349982.44,320.89667,1.0,0.070978545,0.27020264
1340,803626.56,349557.44,328.206,1.0,0.07092187,0.30215454
1235,802626.56,349582.44,319.2938,2.0,0.07090769,0.2468872
2827,802076.56,348732.44,345.89966,1.0,0.070901625,0.27545166
3634,801948.0,349591.62,336.5584,1.0,0.07086935,0.37850952
144,803301.56,350232.44,319.3629,1.0,0.070822395,0.21472168
2307,803376.56,349182.44,330.54034,1.0,0.0708097,0.24984741
1082,802026.56,349632.44,336.34964,3.0,0.07080462,0.20910645
1132,803476.56,349632.44,326.0124,1.0,0.070780054,0.21847534
3053,802455.6,349141.7,317.01663,2.0,0.070767224,0.3536682
1261,803376.56,349582.44,327.3125,1.0,0.070707835,0.20657349
1577,802601.56,349457.44,321.45947,1.0,0.07068126,0.24264526
791,802501.56,349757.44,301.40744,5.0,0.07063523,0.804718
68,803401.56,350307.44,330.65332,1.0,0.07062736,0.31271362
2,803101.56,350382.44,329.6939,2.0,0.0706232,0.24990845
0,803051.56,350382.44,329.75012,8.0,0.07059976,0.25076294
1852,802751.56,349357.44,323.0,2.0,0.07057706,0.25
2013,803526.56,349307.44,331.8187,1.0,0.070531696,0.23269653
686,803651.56,349832.44,323.07477,1.0,0.070521004,0.30273438
2004,803301.56,349307.44,326.6301,1.0,0.070382215,0.24151611
3472,803769.5,349823.28,330.27353,2.0,0.070230864,0.25787354
2847,802126.56,348707.44,345.12915,1.0,0.07019866,0.23184204
94,803426.56,350282.44,331.31836,14.0,0.070173696,0.2513733
1985,802826.56,349307.44,323.44678,1.0,0.070162706,0.2677002
147,803376.56,350232.44,325.00153,1.0,0.070160344,0.3151245
2924,802176.56,348557.44,347.48694,1.0,0.07005309,0.2929077
2195,803426.56,349232.44,331.05472,1.0,0.07004978,0.26293945
2279,802676.56,349182.44,324.8942,4.0,0.07002855,0.27233887
2461,803051.56,349107.44,327.7834,1.0,0.06986512,0.21435547
3028,802066.56,349237.2,351.41055,2.0,0.06986345,0.25778198
3006,803128.94,349804.8,303.82205,1.0,0.069841705,0.25787354
3078,802706.5,349540.03,317.5529,1.0,0.06982251,0.34283447
3106,802759.75,349555.44,318.12747,1.0,0.06972197,0.2581482
347,802776.56,350057.44,299.87018,1.0,0.069693744,0.23110962
2515,803076.56,349082.44,329.07703,1.0,0.069653384,0.23834229
3272,802842.8,350033.5,299.0497,1.0,0.069622636,0.38204956
2849,802176.56,348707.44,344.49622,5.0,0.06962079,0.26535034
2555,802001.56,349032.44,355.42996,3.0,0.06960798,0.2663269
2404,803001.56,349132.44,327.10666,4.0,0.06959074,0.22512817
2228,802826.56,349207.44,325.26868,1.0,0.06955389,0.22973633
463,802601.56,349932.44,299.45065,1.0,0.069481954,0.30789185
134,803051.56,350232.44,322.54004,2.0,0.06939708,0.28018188
2721,802051.56,348857.44,346.78125,1.0,0.06928105,0.19717407
1917,802726.56,349332.44,323.57312,1.0,0.06925292,0.246521
3317,803698.44,349921.25,326.66483,1.0,0.06911863,0.23318481
3313,803640.0,349975.8,325.55283,1.0,0.069064625,0.16390991
2362,803326.56,349157.44,329.9807,1.0,0.06904689,0.23956299
1541,803526.56,349482.44,326.21893,1.0,0.069023,0.2133789
2369,802001.56,349132.44,356.66415,1.0,0.068953134,0.2572937
847,802826.56,349732.44,319.93393,1.0,0.068896174,0.21896362
1916,802576.56,349332.44,316.40625,1.0,0.06887643,0.21264648
3612,802137.2,349413.88,325.87723,1.0,0.06887373,0.4033203
349,802826.56,350057.44,299.94812,1.0,0.068838544,0.26550293
1146,803826.56,349632.44,334.83725,1.0,0.06879228,0.23651123
3497,803674.0,349889.22,326.7082,1.0,0.068703756,0.24554443
3316,803684.2,349935.2,326.27066,1.0,0.06867973,0.22998047
2007,803376.56,349307.44,327.74808,1.0,0.06866375,0.18225098
2946,802581.1,349794.28,302.38843,1.0,0.068641566,0.28451538
2583,802026.56,349007.44,354.05185,3.0,0.068597406,0.2697754
2027,801951.56,349282.44,358.20526,2.0,0.06850113,0.24517822
20,803201.56,350357.44,327.03265,1.0,0.06848327,0.32885742
1150,802051.56,349607.44,335.55536,1.0,0.06841937,0.23895264
2364,803376.56,349157.44,330.92313,1.0,0.0684086,0.23840332
1716,802601.56,349407.44,322.46033,1.0,0.06827139,0.24502563
2864,802126.56,348682.44,345.38092,1.0,0.068156086,0.23147583
3215,802740.0,349552.4,317.47116,1.0,0.06805732,0.29788208
2462,803076.56,349107.44,327.97922,1.0,0.06800157,0.2180481
2455,802901.56,349107.44,328.33096,1.0,0.067882754,0.24642944
3357,803520.44,349978.56,323.34348,10.0,0.06782804,0.29232788
2363,803351.56,349157.44,330.4455,1.0,0.06770172,0.2331543
1947,803476.56,349332.44,329.34055,1.0,0.06768059,0.26235962
3236,802557.0,349209.1,316.48776,1.0,0.06753285,0.20965576
